256
0 -nan -nan
1 0.249212 0.000097
2 0.249167 0.000115
3 0.249252 0.000140
4 0.249224 0.000173
5 0.249173 0.000217
6 0.249260 0.000275
7 0.249096 0.000347
8 0.248897 0.000442
9 0.248492 0.000566
10 0.247934 0.000727
11 0.248998 0.000931
12 0.248713 0.001189
13 0.247280 0.001522
14 0.247028 0.001951
15 0.248547 0.002495
16 0.248282 0.003208
17 0.246793 0.004081
18 0.249718 0.005216
19 0.244418 0.006648
20 0.245348 0.008401
21 0.244737 0.010575
22 0.243269 0.013278
23 0.225977 0.016766
24 0.227812 0.020894
25 0.181438 0.027827
26 0.187825 0.034575
27 0.197112 0.043462
28 0.254936 0.054603
29 0.303792 0.074792
30 0.300229 0.098425
31 0.243763 0.127767
32 -nan -nan
33 0.471783 0.326859
34 0.411467 0.424801
35 0.304458 0.494948
36 0.167167 0.708754
37 0.691579 1.442157
38 0.500359 0.993247
39 0.376489 0.604652
40 0.047870 -nan
41 -nan -nan
42 -nan -nan
43 -nan -nan
44 -nan -nan
45 0.261912 0.341119
46 -nan -nan
47 0.242614 0.571587
48 0.210994 0.914179
49 0.649495 3.004492
50 1.224818 14.240962
51 0.647080 8.279203
52 -nan -nan
53 1.842213 -nan
54 1.423902 -nan
55 -nan -nan
56 -nan -nan
57 0.508963 2.271299
58 -nan -nan
59 -nan -nan
60 -nan -nan
61 -nan -nan
62 -nan -nan
63 0.225806 0.464089
64 0.170589 0.683790
65 -nan -nan
66 0.898798 3.752688
67 0.853377 4.194887
68 0.687952 2.161486
69 0.340513 0.720110
70 -nan -nan
71 -nan -nan
72 -nan -nan
73 -nan -nan
74 -nan -nan
75 0.124720 0.841102
76 0.495419 1.660914
77 0.883809 -nan
78 0.161872 2.996108
79 0.463082 1.341836
80 0.265043 0.591811
81 -nan -nan
82 -nan -nan
83 -nan -nan
84 -nan -nan
85 -nan -nan
86 -nan -nan
87 0.326914 0.339039
88 -nan -nan
89 -nan -nan
90 0.356988 0.752682
91 0.529341 1.729614
92 -nan -nan
93 -nan -nan
94 -nan -nan
95 0.122137 1.269566
96 0.285884 0.645085
97 0.162219 0.535570
98 0.326333 0.374577
99 0.100552 0.442073
100 -nan -nan
101 -nan -nan
102 -nan -nan
103 -nan -nan
104 -nan -nan
105 0.211227 0.185193
106 0.191339 0.192168
107 0.294435 0.176741
108 0.184809 0.167673
109 -nan -nan
110 0.019395 -nan
111 -nan -nan
112 -nan -nan
113 -nan -nan
114 -nan -nan
115 -nan -nan
116 -nan -nan
117 -nan -nan
118 0.336724 0.544147
119 -nan -nan
120 -nan -nan
121 -nan -nan
122 -nan -nan
123 -nan -nan
124 -nan -nan
125 -nan -nan
126 0.088978 0.263075
127 0.222999 0.188495
128 -nan -nan
129 0.222999 0.188495
130 0.088978 0.263075
131 -nan -nan
132 -nan -nan
133 -nan -nan
134 -nan -nan
135 -nan -nan
136 -nan -nan
137 -nan -nan
138 0.336724 0.544147
139 -nan -nan
140 -nan -nan
141 -nan -nan
142 -nan -nan
143 -nan -nan
144 -nan -nan
145 -nan -nan
146 0.019395 -nan
147 -nan -nan
148 0.184809 0.167673
149 0.294435 0.176741
150 0.191339 0.192168
151 0.211227 0.185193
152 -nan -nan
153 -nan -nan
154 -nan -nan
155 -nan -nan
156 -nan -nan
157 0.100552 0.442073
158 0.326333 0.374577
159 0.162219 0.535570
160 0.285884 0.645085
161 0.122137 1.269566
162 -nan -nan
163 -nan -nan
164 -nan -nan
165 0.529341 1.729614
166 0.356988 0.752682
167 -nan -nan
168 -nan -nan
169 0.326914 0.339039
170 -nan -nan
171 -nan -nan
172 -nan -nan
173 -nan -nan
174 -nan -nan
175 -nan -nan
176 0.265043 0.591811
177 0.463082 1.341836
178 0.161872 2.996108
179 0.883809 -nan
180 0.495419 1.660914
181 0.124720 0.841102
182 -nan -nan
183 -nan -nan
184 -nan -nan
185 -nan -nan
186 -nan -nan
187 0.340513 0.720110
188 0.687952 2.161486
189 0.853377 4.194887
190 0.898798 3.752688
191 -nan -nan
192 0.170589 0.683790
193 0.225806 0.464089
194 -nan -nan
195 -nan -nan
196 -nan -nan
197 -nan -nan
198 -nan -nan
199 0.508963 2.271299
200 -nan -nan
201 -nan -nan
202 1.423902 -nan
203 1.842213 -nan
204 -nan -nan
205 0.647080 8.279203
206 1.224818 14.240962
207 0.649495 3.004492
208 0.210994 0.914179
209 0.242614 0.571587
210 -nan -nan
211 0.261912 0.341119
212 -nan -nan
213 -nan -nan
214 -nan -nan
215 -nan -nan
216 0.047870 -nan
217 0.376489 0.604652
218 0.500359 0.993247
219 0.691579 1.442157
220 0.167167 0.708754
221 0.304458 0.494948
222 0.411467 0.424801
223 0.471783 0.326859
224 -nan -nan
225 0.243763 0.127767
226 0.300229 0.098425
227 0.303792 0.074792
228 0.254936 0.054603
229 0.197112 0.043462
230 0.187825 0.034575
231 0.181438 0.027827
232 0.227812 0.020894
233 0.225977 0.016766
234 0.243269 0.013278
235 0.244737 0.010575
236 0.245348 0.008401
237 0.244418 0.006648
238 0.249718 0.005216
239 0.246793 0.004081
240 0.248282 0.003208
241 0.248547 0.002495
242 0.247028 0.001951
243 0.247280 0.001522
244 0.248713 0.001189
245 0.248998 0.000931
246 0.247934 0.000727
247 0.248492 0.000566
248 0.248897 0.000442
249 0.249096 0.000347
250 0.249260 0.000275
251 0.249173 0.000217
252 0.249224 0.000173
253 0.249252 0.000140
254 0.249167 0.000115
255 0.249212 0.000097
