64
0 -nan -nan
1 0.668719 0.000057
2 0.668697 0.000141
3 0.668250 0.000691
4 0.671509 0.002793
5 0.676572 0.010139
6 0.693618 0.034947
7 0.761505 0.131071
8 1.301130 0.889188
9 9.974240 48.993828
10 243711.330939 -nan
11 -nan -nan
12 1635723.254404 -nan
13 -nan -nan
14 -nan -nan
15 93.450095 548.079789
16 -nan -nan
17 -nan -nan
18 662.817923 10641.461403
19 -nan -nan
20 -nan -nan
21 -nan -nan
22 0.359186 3.631215
23 -nan -nan
24 -nan -nan
25 158463009.286997 10105267086.625275
26 -nan -nan
27 -nan -nan
28 -nan -nan
29 -nan -nan
30 -nan -nan
31 -nan -nan
32 -nan -nan
33 -nan -nan
34 -nan -nan
35 -nan -nan
36 -nan -nan
37 -nan -nan
38 -nan -nan
39 158463009.286997 10105267086.625275
40 -nan -nan
41 -nan -nan
42 0.359186 3.631215
43 -nan -nan
44 -nan -nan
45 -nan -nan
46 662.817923 10641.461403
47 -nan -nan
48 -nan -nan
49 93.450095 548.079789
50 -nan -nan
51 -nan -nan
52 1635723.254404 -nan
53 -nan -nan
54 243711.330939 -nan
55 9.974240 48.993828
56 1.301130 0.889188
57 0.761505 0.131071
58 0.693618 0.034947
59 0.676572 0.010139
60 0.671509 0.002793
61 0.668250 0.000691
62 0.668697 0.000141
63 0.668719 0.000057
