320
0 -nan -nan
1 0.199702 0.000097
2 0.199689 0.000109
3 0.199735 0.000126
4 0.199608 0.000148
5 0.199523 0.000176
6 0.199565 0.000213
7 0.199483 0.000257
8 0.199105 0.000310
9 0.198776 0.000375
10 0.198718 0.000459
11 0.198121 0.000558
12 0.198263 0.000679
13 0.197521 0.000829
14 0.197988 0.001004
15 0.198110 0.001233
16 0.198843 0.001503
17 0.200914 0.001839
18 0.199703 0.002238
19 0.199948 0.002747
20 0.198827 0.003343
21 0.196573 0.004055
22 0.197899 0.004972
23 0.199327 0.006043
24 0.199504 0.007392
25 0.199185 0.009035
26 0.201394 0.011022
27 0.194446 0.013369
28 0.177788 0.016532
29 0.200912 0.019832
30 0.202477 0.024539
31 0.219630 0.030286
32 0.209945 0.037031
33 0.181478 0.046104
34 0.196482 0.056380
35 0.221335 0.070465
36 0.156673 0.091741
37 0.115637 0.139730
38 0.042706 0.467335
39 0.380420 0.315773
40 0.438913 0.644727
41 0.797835 2.962097
42 -nan -nan
43 -nan -nan
44 -nan -nan
45 -nan -nan
46 -nan -nan
47 -nan -nan
48 -nan -nan
49 1.322429 -nan
50 0.548614 2.740337
51 -nan -nan
52 -nan -nan
53 0.060870 1.114669
54 0.252288 0.473854
55 0.194337 0.397218
56 -nan -nan
57 0.243938 0.303748
58 0.277686 0.269066
59 0.096136 0.296554
60 0.155741 0.184699
61 -nan -nan
62 -nan -nan
63 -nan -nan
64 0.120592 0.139292
65 -nan -nan
66 -nan -nan
67 -nan -nan
68 -nan -nan
69 -nan -nan
70 -nan -nan
71 -nan -nan
72 -nan -nan
73 -nan -nan
74 0.117575 0.180163
75 0.134333 0.190178
76 -nan -nan
77 0.245532 0.238635
78 -nan -nan
79 0.246116 0.359370
80 0.301572 0.508074
81 0.584517 1.028380
82 -nan -nan
83 0.147679 0.572855
84 -nan -nan
85 -nan -nan
86 -nan -nan
87 0.517563 1.273810
88 0.641932 1.662646
89 0.629801 1.220238
90 0.411869 0.519582
91 0.173441 0.250961
92 -nan -nan
93 -nan -nan
94 0.070293 0.226605
95 -nan -nan
96 -nan -nan
97 -nan -nan
98 -nan -nan
99 -nan -nan
100 -nan -nan
101 -nan -nan
102 -nan -nan
103 -nan -nan
104 0.127246 0.163714
105 0.142564 0.169050
106 -nan -nan
107 0.180138 0.184793
108 -nan -nan
109 -nan -nan
110 0.125722 0.330554
111 0.288382 0.387855
112 0.165241 0.459316
113 0.358253 0.674871
114 0.343591 0.752490
115 0.265306 0.677490
116 0.296862 0.680497
117 -nan -nan
118 -nan -nan
119 0.201502 0.519863
120 0.293400 0.531754
121 -nan -nan
122 -nan -nan
123 -nan -nan
124 -nan -nan
125 -nan -nan
126 -nan -nan
127 -nan -nan
128 -nan -nan
129 -nan -nan
130 0.145488 0.385406
131 -nan -nan
132 0.131605 0.277006
133 0.165389 0.213702
134 -nan -nan
135 -nan -nan
136 -nan -nan
137 -nan -nan
138 0.151356 0.156986
139 -nan -nan
140 -nan -nan
141 -nan -nan
142 -nan -nan
143 0.116707 0.223605
144 0.135975 0.222944
145 0.222236 0.216232
146 -nan -nan
147 0.237366 0.240744
148 0.158633 0.246039
149 -nan -nan
150 -nan -nan
151 -nan -nan
152 -nan -nan
153 0.026483 -nan
154 0.552222 1.428720
155 0.482510 1.862777
156 0.735356 3.413510
157 0.538912 1.977952
158 -nan -nan
159 -nan -nan
160 -nan -nan
161 -nan -nan
162 -nan -nan
163 0.538912 1.977952
164 0.735356 3.413510
165 0.482510 1.862777
166 0.552222 1.428720
167 0.026483 -nan
168 -nan -nan
169 -nan -nan
170 -nan -nan
171 -nan -nan
172 0.158633 0.246039
173 0.237366 0.240744
174 -nan -nan
175 0.222236 0.216232
176 0.135975 0.222944
177 0.116707 0.223605
178 -nan -nan
179 -nan -nan
180 -nan -nan
181 -nan -nan
182 0.151356 0.156986
183 -nan -nan
184 -nan -nan
185 -nan -nan
186 -nan -nan
187 0.165389 0.213702
188 0.131605 0.277006
189 -nan -nan
190 0.145488 0.385406
191 -nan -nan
192 -nan -nan
193 -nan -nan
194 -nan -nan
195 -nan -nan
196 -nan -nan
197 -nan -nan
198 -nan -nan
199 -nan -nan
200 0.293400 0.531754
201 0.201502 0.519863
