256
0 -nan -nan
1 0.704609 0.000157
2 0.704594 0.000164
3 0.704684 0.000174
4 0.704694 0.000192
5 0.704672 0.000242
6 0.704934 0.000338
7 0.704711 0.000505
8 0.704352 0.000760
9 0.703288 0.001139
10 0.701453 0.001695
11 0.705449 0.002479
12 0.704662 0.003575
13 0.698651 0.005040
14 0.697449 0.007111
15 0.705348 0.010050
16 0.704574 0.014038
17 0.696735 0.019041
18 0.716171 0.026782
19 0.683958 0.034930
20 0.692230 0.047602
21 0.691365 0.063343
22 0.685642 0.083491
23 0.568403 0.093223
24 0.583497 0.124925
25 0.329414 0.101978
26 0.349886 0.139903
27 0.384936 0.200234
28 0.830998 0.548259
29 1.655805 1.542336
30 1.585119 2.020366
31 0.670165 1.168401
32 -nan -nan
33 25.819247 123.937559
34 9.855991 63.172635
35 1.618971 12.449713
36 0.139926 1.669009
37 2128.026098 55152.374182
38 84.591273 1483.133901
39 11.369293 121.136222
40 0.022828 -nan
41 -nan -nan
42 -nan -nan
43 -nan -nan
44 -nan -nan
45 3.385958 23.770925
46 -nan -nan
47 2.165450 26.963758
48 0.916547 19.107591
49 32857.144604 3307741.747244
50 49140782116.139992 15223676596287059263488.000000
51 36855.908660 112565557610.930161
52 -nan -nan
53 1763718880212072448.000000 -nan
54 -nan -nan
55 -nan -nan
56 -nan -nan
57 8424.089515 681990.392799
58 -nan -nan
59 -nan -nan
60 -nan -nan
61 -nan -nan
62 -nan -nan
63 9.894165 137.938848
64 1.640986 35.046469
65 -nan -nan
66 31405652263.482151 18221579279948.070312
67 9966935035.060026 15205243971623.402344
68 69935419.527294 7244792219.855941
69 840.289751 20369.354549
70 -nan -nan
71 -nan -nan
72 -nan -nan
73 -nan -nan
74 -nan -nan
75 0.755724 23.892689
76 733047.313014 56388561.014738
77 1242966307379.465820 -nan
78 -nan -nan
79 -nan -nan
80 -nan -nan
81 -nan -nan
82 -nan -nan
83 -nan -nan
84 -nan -nan
85 -nan -nan
86 -nan -nan
87 -nan -nan
88 -nan -nan
89 -nan -nan
90 -nan -nan
91 -nan -nan
92 -nan -nan
93 -nan -nan
94 -nan -nan
95 1.903755 124.539151
96 6220.062675 194025.125417
97 20.875696 541.400466
98 80129.485876 1432656.438513
99 1.525046 33.367835
100 -nan -nan
101 -nan -nan
102 -nan -nan
103 -nan -nan
104 -nan -nan
105 840.673467 7932.210432
106 325.515144 3229.242403
107 90629.202045 827560.713659
108 298.654243 2639.001465
109 -nan -nan
110 0.036443 -nan
111 -nan -nan
112 -nan -nan
113 -nan -nan
114 -nan -nan
115 -nan -nan
116 -nan -nan
117 -nan -nan
118 3243661.322827 106367605.738957
119 -nan -nan
120 -nan -nan
121 -nan -nan
122 -nan -nan
123 -nan -nan
124 -nan -nan
125 -nan -nan
126 -nan -nan
127 -nan -nan
128 -nan -nan
129 -nan -nan
130 -nan -nan
131 -nan -nan
132 -nan -nan
133 -nan -nan
134 -nan -nan
135 -nan -nan
136 -nan -nan
137 -nan -nan
138 3243661.322827 106367605.738957
139 -nan -nan
140 -nan -nan
141 -nan -nan
142 -nan -nan
143 -nan -nan
144 -nan -nan
145 -nan -nan
146 0.036443 -nan
147 -nan -nan
148 298.654243 2639.001465
149 90629.202045 827560.713659
150 325.515144 3229.242403
151 840.673467 7932.210432
152 -nan -nan
153 -nan -nan
154 -nan -nan
155 -nan -nan
156 -nan -nan
157 1.525046 33.367835
158 80129.485876 1432656.438513
159 20.875696 541.400466
160 6220.062675 194025.125417
161 1.903755 124.539151
162 -nan -nan
163 -nan -nan
164 -nan -nan
165 -nan -nan
166 -nan -nan
167 -nan -nan
168 -nan -nan
169 -nan -nan
170 -nan -nan
171 -nan -nan
172 -nan -nan
173 -nan -nan
174 -nan -nan
175 -nan -nan
176 -nan -nan
177 -nan -nan
178 -nan -nan
179 1242966307379.465820 -nan
180 733047.313014 56388561.014738
181 0.755724 23.892689
182 -nan -nan
183 -nan -nan
184 -nan -nan
185 -nan -nan
186 -nan -nan
187 840.289751 20369.354549
188 69935419.527294 7244792219.855941
189 9966935035.060026 15205243971623.402344
190 31405652263.482151 18221579279948.070312
191 -nan -nan
192 1.640986 35.046469
193 9.894165 137.938848
194 -nan -nan
195 -nan -nan
196 -nan -nan
197 -nan -nan
198 -nan -nan
199 8424.089515 681990.392799
200 -nan -nan
201 -nan -nan
202 -nan -nan
203 1763718880212072448.000000 -nan
204 -nan -nan
205 36855.908660 112565557610.930161
206 49140782116.139992 15223676596287059263488.000000
207 32857.144604 3307741.747244
208 0.916547 19.107591
209 2.165450 26.963758
210 -nan -nan
211 3.385958 23.770925
212 -nan -nan
213 -nan -nan
214 -nan -nan
215 -nan -nan
216 0.022828 -nan
217 11.369293 121.136222
218 84.591273 1483.133901
219 2128.026098 55152.374182
220 0.139926 1.669009
221 1.618971 12.449713
222 9.855991 63.172635
223 25.819247 123.937559
224 -nan -nan
225 0.670165 1.168401
226 1.585119 2.020366
227 1.655805 1.542336
228 0.830998 0.548259
229 0.384936 0.200234
230 0.349886 0.139903
231 0.329414 0.101978
232 0.583497 0.124925
233 0.568403 0.093223
234 0.685642 0.083491
235 0.691365 0.063343
236 0.692230 0.047602
237 0.683958 0.034930
238 0.716171 0.026782
239 0.696735 0.019041
240 0.704574 0.014038
241 0.705348 0.010050
242 0.697449 0.007111
243 0.698651 0.005040
244 0.704662 0.003575
245 0.705449 0.002479
246 0.701453 0.001695
247 0.703288 0.001139
248 0.704352 0.000760
249 0.704711 0.000505
250 0.704934 0.000338
251 0.704672 0.000242
252 0.704694 0.000192
253 0.704684 0.000174
254 0.704594 0.000164
255 0.704609 0.000157
