128
0 -nan -nan
1 0.696498 0.000082
2 0.696496 0.000093
3 0.696436 0.000151
4 0.696334 0.000340
5 0.696194 0.000755
6 0.694035 0.001590
7 0.694446 0.003185
8 0.702573 0.006345
9 0.710968 0.012414
10 0.735455 0.024087
11 0.752889 0.046082
12 0.775111 0.084549
13 0.492361 0.094600
14 0.338021 0.113695
15 0.633330 0.338278
16 0.727363 0.644449
17 0.591523 0.836098
18 1.332390 2.671969
19 1.652331 3.736630
20 0.099734 0.313284
21 -nan -nan
22 -nan -nan
23 -nan -nan
24 0.188389 0.899976
25 18.624407 107.404968
26 0.101650 1.235063
27 -nan -nan
28 159581.457997 6704233.726301
29 973.759055 24209.027051
30 -nan -nan
31 -nan -nan
32 -nan -nan
33 -nan -nan
34 -nan -nan
35 -nan -nan
36 -nan -nan
37 -nan -nan
38 -nan -nan
39 -nan -nan
40 6559.813768 601092.980819
41 -nan -nan
42 -nan -nan
43 -nan -nan
44 -nan -nan
45 -nan -nan
46 -nan -nan
47 -nan -nan
48 170213213412.386902 19385712665214.667969
49 -nan -nan
50 -nan -nan
51 -nan -nan
52 -nan -nan
53 4436.999595 45484.569598
54 -nan -nan
55 311.296046 5891.202019
56 885963103.432390 28611556588.174370
57 -nan -nan
58 -nan -nan
59 -nan -nan
60 -nan -nan
61 -nan -nan
62 -nan -nan
63 -nan -nan
64 -nan -nan
65 -nan -nan
66 -nan -nan
67 -nan -nan
68 -nan -nan
69 -nan -nan
70 -nan -nan
71 -nan -nan
72 885963103.432390 28611556588.174370
73 311.296046 5891.202019
74 -nan -nan
75 4436.999595 45484.569598
76 -nan -nan
77 -nan -nan
78 -nan -nan
79 -nan -nan
80 170213213412.386902 19385712665214.667969
81 -nan -nan
82 -nan -nan
83 -nan -nan
84 -nan -nan
85 -nan -nan
86 -nan -nan
87 -nan -nan
88 6559.813768 601092.980819
89 -nan -nan
90 -nan -nan
91 -nan -nan
92 -nan -nan
93 -nan -nan
94 -nan -nan
95 -nan -nan
96 -nan -nan
97 -nan -nan
98 -nan -nan
99 973.759055 24209.027051
100 159581.457997 6704233.726301
101 -nan -nan
102 0.101650 1.235063
103 18.624407 107.404968
104 0.188389 0.899976
105 -nan -nan
106 -nan -nan
107 -nan -nan
108 0.099734 0.313284
109 1.652331 3.736630
110 1.332390 2.671969
111 0.591523 0.836098
112 0.727363 0.644449
113 0.633330 0.338278
114 0.338021 0.113695
115 0.492361 0.094600
116 0.775111 0.084549
117 0.752889 0.046082
118 0.735455 0.024087
119 0.710968 0.012414
120 0.702573 0.006345
121 0.694446 0.003185
122 0.694035 0.001590
123 0.696194 0.000755
124 0.696334 0.000340
125 0.696436 0.000151
126 0.696496 0.000093
127 0.696498 0.000082
