64
0 -nan -nan
1 0.962231 0.000177
2 0.962216 0.000438
3 0.961884 0.001146
4 0.965475 0.003012
5 0.969922 0.008008
6 0.981458 0.021315
7 1.016459 0.060339
8 1.175132 0.205028
9 1.688407 1.268137
10 4.066437 -nan
11 -nan -nan
12 3.567627 -nan
13 -nan -nan
14 -nan -nan
15 1.289982 0.856617
16 -nan -nan
17 -nan -nan
18 1.336927 1.893343
19 -nan -nan
20 -nan -nan
21 -nan -nan
22 0.355554 0.939928
23 -nan -nan
24 -nan -nan
25 1.982733 4.534258
26 -nan -nan
27 1.330514 1.868332
28 -nan -nan
29 0.383294 0.697524
30 0.702135 0.307685
31 -nan -nan
32 0.107749 1.201808
33 -nan -nan
34 0.702135 0.307685
35 0.383294 0.697524
36 -nan -nan
37 1.330514 1.868332
38 -nan -nan
39 1.982733 4.534258
40 -nan -nan
41 -nan -nan
42 0.355554 0.939928
43 -nan -nan
44 -nan -nan
45 -nan -nan
46 1.336927 1.893343
47 -nan -nan
48 -nan -nan
49 1.289982 0.856617
50 -nan -nan
51 -nan -nan
52 3.567627 -nan
53 -nan -nan
54 4.066437 -nan
55 1.688407 1.268137
56 1.175132 0.205028
57 1.016459 0.060339
58 0.981458 0.021315
59 0.969922 0.008008
60 0.965475 0.003012
61 0.961884 0.001146
62 0.962216 0.000438
63 0.962231 0.000177
